"caseid","year","rr","rr_lag","union_now","union_past","union_gained","union_lost","age","female","educ","faminc","pid7"
37736,"2012",1,1,1,0,0,0,66,1,5,15,7
37736,"2014",0.625,1,1,0,0,0,66,1,5,15,7
46718,"2010",0.375,NA,1,0,NA,NA,63,1,2,6,2
46718,"2012",0.375,0.375,1,0,0,0,63,1,2,15,1
46718,"2014",0.25,0.375,1,0,0,0,63,1,2,15,2
11579,"2010",1,NA,1,0,NA,NA,44,1,3,1,2
11579,"2012",1,1,1,0,0,0,44,1,4,15,2
11579,"2014",1,1,1,0,0,0,44,1,4,15,2
15798,"2010",1,NA,1,0,NA,NA,34,1,4,4,7
15798,"2012",1,1,1,0,0,0,34,1,4,15,7
15798,"2014",1,1,1,0,0,0,34,1,4,15,7
36921,"2010",0.75,NA,1,0,NA,NA,64,1,4,4,5
36921,"2012",1,0.75,1,0,0,0,64,1,4,15,5
36921,"2014",0.875,1,1,0,0,0,64,1,4,15,5
8082,"2010",0.625,NA,1,0,NA,NA,53,1,6,10,6
8082,"2012",0.875,0.625,1,0,0,0,53,1,6,15,6
8082,"2014",NA,0.875,1,0,0,0,53,1,6,15,6
65359,"2010",1,NA,1,0,NA,NA,73,1,5,10,7
65359,"2012",1,1,1,0,0,0,73,1,5,15,7
65359,"2014",0.625,1,1,0,0,0,73,1,5,15,7
20149,"2010",0.5,NA,1,0,NA,NA,51,0,3,3,2
20149,"2012",0.75,0.5,1,0,0,0,51,0,3,15,2
20149,"2014",0.5,0.75,1,0,0,0,51,0,3,15,2
25301,"2010",1,NA,1,0,NA,NA,49,1,4,8,6
25301,"2012",0.875,1,1,0,0,0,49,1,4,15,2
25301,"2014",1,0.875,1,0,0,0,49,1,4,15,6
9255,"2010",0.5,NA,1,0,NA,NA,62,0,2,2,7
9255,"2012",0.5,0.5,1,0,0,0,62,0,1,15,7
9255,"2014",0.625,0.5,1,0,0,0,62,0,2,15,7
26188,"2010",1,NA,1,0,NA,NA,49,1,5,9,4
26188,"2012",1,1,1,0,0,0,49,1,5,15,4
26188,"2014",1,1,1,0,0,0,49,1,6,15,4
11137,"2010",1,NA,1,0,NA,NA,63,1,2,10,4
11137,"2012",1,1,1,0,0,0,63,1,2,15,3
11137,"2014",1,1,1,0,0,0,63,1,2,15,4
49419,"2010",0.75,NA,1,0,NA,NA,40,1,5,5,2
49419,"2012",0.5,0.75,1,0,0,0,40,1,5,15,2
49419,"2014",0.5,0.5,1,0,0,0,40,1,5,15,2
9108,"2010",0.625,NA,1,0,NA,NA,41,1,6,11,1
9108,"2012",0.375,0.625,1,0,0,0,41,1,6,15,2
9108,"2014",0.25,0.375,1,0,0,0,41,1,6,15,1
22247,"2010",0.875,NA,0,0,NA,NA,53,0,3,10,7
22247,"2012",0.75,0.875,0,0,0,0,53,0,3,15,7
22247,"2014",0.875,0.75,0,0,0,0,53,0,3,15,7
20958,"2010",0.5,NA,1,0,NA,NA,67,0,3,11,6
20958,"2012",0.5,0.5,1,0,0,0,67,0,3,15,6
20958,"2014",0.625,0.5,1,0,0,0,67,0,3,15,6
46210,"2010",1,NA,1,0,NA,NA,49,1,2,9,NA
46210,"2012",1,1,1,0,0,0,49,1,2,15,8
46210,"2014",1,1,1,0,0,0,49,1,2,15,8
15296,"2010",0.875,NA,1,0,NA,NA,62,1,4,9,7
15296,"2012",0.75,0.875,1,0,0,0,62,1,3,15,7
15296,"2014",1,0.75,1,0,0,0,62,1,3,15,7
1402,"2010",0.375,NA,1,0,NA,NA,30,0,5,10,1
1402,"2012",0,0.375,1,0,0,0,30,0,5,15,1
1402,"2014",0,0,1,0,0,0,30,0,5,15,1
53741,"2010",0.875,NA,1,0,NA,NA,54,1,3,10,3
53741,"2012",0.75,0.875,1,0,0,0,54,1,3,15,2
53741,"2014",0.75,0.75,1,0,0,0,54,1,3,15,3
35735,"2010",0.5,NA,1,0,NA,NA,57,1,3,8,5
35735,"2012",0.75,0.5,1,0,0,0,57,1,4,15,5
35735,"2014",0.875,0.75,1,0,0,0,57,1,3,15,5
787,"2010",0.5,NA,1,0,NA,NA,53,1,5,9,1
787,"2012",0.875,0.5,1,0,0,0,53,1,5,15,1
787,"2014",0.5,0.875,1,0,0,0,53,1,5,15,1
8658,"2010",0.5,NA,1,0,NA,NA,49,0,2,1,2
8658,"2012",0.5,0.5,1,0,0,0,49,0,2,15,1
8658,"2014",0.75,0.5,1,0,0,0,49,0,2,15,2
12195,"2010",0.625,NA,1,0,NA,NA,56,1,4,1,1
12195,"2012",0.5,0.625,1,0,0,0,56,1,4,15,1
12195,"2014",0.5,0.5,1,0,0,0,56,1,5,15,1
22754,"2010",1,NA,1,0,NA,NA,68,1,2,8,6
22754,"2012",1,1,1,0,0,0,68,1,2,15,6
22754,"2014",1,1,1,0,0,0,68,1,2,15,6
27216,"2010",1,NA,1,0,NA,NA,62,1,5,11,4
27216,"2012",1,1,1,0,0,0,62,1,5,15,4
27216,"2014",1,1,1,0,0,0,62,1,5,15,4
15826,"2010",1,NA,1,0,NA,NA,57,1,5,6,4
15826,"2012",0.75,1,1,0,0,0,57,1,5,15,4
15826,"2014",1,0.75,1,0,0,0,57,1,5,15,4
19527,"2010",1,NA,0,0,NA,NA,41,1,6,10,6
19527,"2012",1,1,0,0,0,0,41,1,6,15,7
19527,"2014",1,1,0,0,0,0,41,1,6,15,6
467,"2010",0.5,NA,1,0,NA,NA,50,1,2,10,2
467,"2012",0.625,0.5,1,0,0,0,50,1,2,15,2
467,"2014",0.75,0.625,1,0,0,0,50,1,2,15,2
31767,"2010",0.625,NA,1,0,NA,NA,52,0,5,9,2
31767,"2012",0.75,0.625,1,0,0,0,52,0,5,15,3
31767,"2014",0.75,0.75,1,0,0,0,52,0,5,15,2
2155,"2010",0.625,NA,1,0,NA,NA,61,1,2,5,6
2155,"2012",0.625,0.625,1,0,0,0,61,1,2,15,6
2155,"2014",0.75,0.625,1,0,0,0,61,1,2,15,6
55960,"2010",0.875,NA,1,0,NA,NA,45,0,3,4,6
55960,"2012",1,0.875,1,0,0,0,45,0,2,15,6
55960,"2014",1,1,1,0,0,0,45,0,2,15,6
53994,"2010",1,NA,1,0,NA,NA,47,1,3,3,3
53994,"2012",1,1,1,0,0,0,47,1,3,15,3
53994,"2014",0.75,1,1,0,0,0,47,1,3,15,3
29326,"2010",0.375,NA,1,0,NA,NA,60,0,5,13,5
29326,"2012",1,0.375,1,0,0,0,60,0,5,15,5
29326,"2014",0.625,1,1,0,0,0,60,0,5,15,5
4398,"2010",1,NA,1,0,NA,NA,51,1,3,12,6
4398,"2012",1,1,1,0,0,0,51,1,3,15,6
4398,"2014",1,1,1,0,0,0,51,1,3,15,6
33268,"2010",1,NA,1,0,NA,NA,43,1,3,12,2
33268,"2012",1,1,1,0,0,0,43,1,3,15,2
33268,"2014",1,1,1,0,0,0,43,1,3,15,2
23199,"2010",0.625,NA,1,0,NA,NA,55,1,2,7,7
23199,"2012",0.75,0.625,1,0,0,0,55,1,2,15,7
23199,"2014",0.75,0.75,1,0,0,0,55,1,2,15,7
35603,"2010",0.25,NA,1,0,NA,NA,72,0,5,12,7
35603,"2012",0.5,0.25,1,0,0,0,72,0,5,15,7
35603,"2014",0.25,0.5,1,0,0,0,72,0,5,15,7
36393,"2010",0.625,NA,1,0,NA,NA,44,1,5,7,2
36393,"2012",1,0.625,1,0,0,0,44,1,5,15,2
36393,"2014",0.5,1,1,0,0,0,44,1,5,15,2
1730,"2010",0.5,NA,1,0,NA,NA,34,1,2,5,4
1730,"2012",0.5,0.5,1,0,0,0,34,1,2,15,4
1730,"2014",0.375,0.5,1,0,0,0,34,1,2,15,4
30674,"2010",0.875,NA,1,0,NA,NA,29,1,5,12,6
30674,"2012",1,0.875,1,0,0,0,29,1,5,15,5
30674,"2014",1,1,1,0,0,0,29,1,5,15,6
25170,"2010",1,NA,1,0,NA,NA,68,0,2,7,2
25170,"2012",0.625,1,0,0,1,0,68,0,2,15,5
25170,"2014",0.75,0.625,0,1,0,1,68,0,2,15,2
23442,"2010",0.375,NA,1,0,NA,NA,37,0,3,8,3
23442,"2012",0.125,0.375,1,0,0,0,37,0,3,15,3
23442,"2014",0.125,0.125,1,0,0,0,37,0,3,15,3
10043,"2010",0.625,NA,1,0,NA,NA,40,0,3,10,6
10043,"2012",0.875,0.625,1,0,0,0,40,0,3,NA,6
10043,"2014",0.625,0.875,1,0,0,0,40,0,3,NA,6
4423,"2010",0.875,NA,1,0,NA,NA,52,1,5,8,6
4423,"2012",0.625,0.875,1,0,0,0,52,1,5,15,7
4423,"2014",0.625,0.625,1,0,0,0,52,1,5,15,6
36767,"2010",1,NA,1,0,NA,NA,53,1,2,12,6
36767,"2012",1,1,1,0,0,0,53,1,2,15,6
36767,"2014",1,1,1,0,0,0,53,1,2,15,6
13468,"2010",0.75,NA,1,0,NA,NA,72,1,3,7,2
13468,"2012",0.625,0.75,1,0,0,0,72,1,3,NA,2
13468,"2014",0.625,0.625,1,0,0,0,72,1,3,NA,2
3265,"2010",1,NA,0,0,NA,NA,68,0,5,10,7
3265,"2012",1,1,0,0,0,0,68,0,5,15,7
3265,"2014",1,1,0,0,0,0,68,0,5,15,7
34975,"2010",0.75,NA,1,0,NA,NA,47,0,5,8,5
34975,"2012",0.625,0.75,1,0,0,0,47,0,5,15,6
34975,"2014",0.875,0.625,1,0,0,0,47,0,5,15,5
36273,"2010",1,NA,0,0,NA,NA,67,0,3,8,1
36273,"2012",1,1,0,0,0,0,67,0,3,15,1
36273,"2014",1,1,0,0,0,0,67,0,4,15,1
72698,"2010",0.5,NA,1,0,NA,NA,49,0,6,14,1
72698,"2012",0.5,0.5,1,0,0,0,49,0,6,15,1
72698,"2014",0.25,0.5,1,0,0,0,49,0,6,15,1
34003,"2010",0.75,NA,1,0,NA,NA,59,0,4,6,3
34003,"2012",0.75,0.75,1,0,0,0,59,0,4,15,3
34003,"2014",0.75,0.75,1,0,0,0,59,0,4,15,3
24288,"2010",0.25,NA,1,0,NA,NA,51,1,6,14,1
24288,"2012",0.25,0.25,1,0,0,0,51,1,6,15,1
24288,"2014",0.25,0.25,1,0,0,0,51,1,6,15,1
75589,"2010",0.75,NA,1,0,NA,NA,66,0,5,8,7
75589,"2012",0.875,0.75,1,0,0,0,66,0,5,15,7
75589,"2014",0.5,0.875,1,0,0,0,66,0,5,15,7
2430,"2010",0.625,NA,1,0,NA,NA,59,0,4,2,1
2430,"2012",0.5,0.625,1,0,0,0,59,0,4,15,1
2430,"2014",0.75,0.5,1,0,0,0,59,0,4,15,1
51792,"2010",0.625,NA,1,0,NA,NA,60,1,5,9,5
51792,"2012",0.875,0.625,1,0,0,0,60,1,5,15,5
51792,"2014",1,0.875,1,0,0,0,60,1,5,15,5
56136,"2010",1,NA,0,0,NA,NA,62,1,5,6,3
56136,"2012",0.875,1,0,0,0,0,62,1,5,15,3
56136,"2014",0.75,0.875,0,0,0,0,62,1,5,15,3
13837,"2010",0.625,NA,1,0,NA,NA,55,1,2,6,2
13837,"2012",1,0.625,1,0,0,0,55,1,2,15,2
13837,"2014",0.875,1,1,0,0,0,55,1,2,15,2
29716,"2010",0.75,NA,1,0,NA,NA,35,1,3,8,5
29716,"2012",0.5,0.75,1,0,0,0,35,1,3,15,6
29716,"2014",0.5,0.5,1,0,0,0,35,1,3,15,5
27215,"2010",0.75,NA,1,0,NA,NA,58,1,3,8,2
27215,"2012",0.75,0.75,1,0,0,0,58,1,3,15,NA
27215,"2014",0.625,0.75,1,0,0,0,58,1,3,15,2
27523,"2010",1,NA,1,0,NA,NA,61,1,3,15,7
27523,"2012",1,1,1,0,0,0,61,1,3,15,7
27523,"2014",1,1,1,0,0,0,61,1,3,15,7
9437,"2010",1,NA,1,0,NA,NA,53,0,2,8,7
9437,"2012",1,1,1,0,0,0,53,0,3,15,7
9437,"2014",1,1,1,0,0,0,53,0,3,15,7
387,"2010",1,NA,1,0,NA,NA,34,1,2,6,2
387,"2012",1,1,1,0,0,0,34,1,1,15,2
387,"2014",1,1,1,0,0,0,34,1,1,15,2
29329,"2010",0.5,NA,1,0,NA,NA,66,1,3,2,4
29329,"2012",0.5,0.5,1,0,0,0,66,1,3,15,4
29329,"2014",0.625,0.5,1,0,0,0,66,1,3,15,4
17436,"2010",1,NA,1,0,NA,NA,53,1,2,15,5
17436,"2012",0.875,1,1,0,0,0,53,1,2,15,6
17436,"2014",0.75,0.875,1,0,0,0,53,1,2,15,5
14076,"2010",0.75,NA,1,0,NA,NA,71,1,6,12,7
14076,"2012",0.875,0.75,1,0,0,0,71,1,6,15,7
14076,"2014",0.75,0.875,1,0,0,0,71,1,6,NA,7
33311,"2010",1,NA,1,0,NA,NA,68,0,5,15,7
33311,"2012",1,1,1,0,0,0,68,0,5,NA,7
33311,"2014",1,1,1,0,0,0,68,0,5,NA,7
33605,"2010",0.75,NA,0,0,NA,NA,55,0,3,7,7
33605,"2012",0.625,0.75,0,0,0,0,55,0,3,15,7
33605,"2014",0.625,0.625,0,0,0,0,55,0,3,15,7
82110,"2010",0.5,NA,0,0,NA,NA,37,1,3,4,1
82110,"2012",0.5,0.5,0,0,0,0,37,1,3,15,1
82110,"2014",0.5,0.5,0,0,0,0,37,1,3,15,1
2550,"2010",0.125,NA,1,0,NA,NA,60,1,2,7,1
2550,"2012",0.5,0.125,1,0,0,0,60,1,2,15,1
2550,"2014",0,0.5,1,0,0,0,60,1,2,15,1
48154,"2010",0.75,NA,1,0,NA,NA,72,1,2,5,4
48154,"2012",0.75,0.75,1,0,0,0,72,1,2,15,5
48154,"2014",1,0.75,1,0,0,0,72,1,2,15,4
36544,"2010",1,NA,1,0,NA,NA,80,1,2,3,5
36544,"2012",1,1,1,0,0,0,80,1,2,15,7
36544,"2014",1,1,1,0,0,0,80,1,2,15,5
79420,"2010",0.5,NA,0,0,NA,NA,52,0,4,9,5
79420,"2012",0.25,0.5,0,0,0,0,52,0,4,15,5
79420,"2014",0.375,0.25,0,0,0,0,52,0,4,15,5
2551,"2010",0.625,NA,1,0,NA,NA,78,0,2,15,7
2551,"2012",0.5,0.625,1,0,0,0,78,0,4,NA,7
2551,"2014",0.375,0.5,1,0,0,0,78,0,2,15,7
4144,"2010",0.5,NA,0,0,NA,NA,66,0,2,15,1
4144,"2012",0.5,0.5,0,0,0,0,66,0,2,15,1
4144,"2014",0.5,0.5,0,0,0,0,66,0,2,NA,1
11565,"2010",1,NA,1,0,NA,NA,38,1,4,9,4
11565,"2012",1,1,1,0,0,0,38,1,4,15,4
11565,"2014",1,1,1,0,0,0,38,1,4,15,4
22058,"2010",0.875,NA,1,0,NA,NA,70,0,2,8,7
22058,"2012",0.75,0.875,1,0,0,0,70,0,2,NA,7
22058,"2014",0.75,0.75,1,0,0,0,70,0,2,NA,7
32086,"2010",1,NA,1,0,NA,NA,37,0,5,8,3
32086,"2012",1,1,1,0,0,0,37,0,5,15,3
32086,"2014",0.75,1,1,0,0,0,37,0,5,NA,3
31661,"2010",1,NA,1,0,NA,NA,67,1,3,10,7
31661,"2012",1,1,1,0,0,0,67,1,3,15,7
31661,"2014",1,1,1,0,0,0,67,1,4,15,7
28789,"2010",0.125,NA,1,0,NA,NA,61,1,6,6,1
28789,"2012",0.25,0.125,1,0,0,0,61,1,6,NA,1
28789,"2014",0.25,0.25,1,0,0,0,61,1,6,15,1
34852,"2010",0.25,NA,1,0,NA,NA,34,0,5,5,3
34852,"2012",0.125,0.25,1,0,0,0,34,0,6,15,3
34852,"2014",0.125,0.125,1,0,0,0,34,0,6,15,3
29682,"2010",1,NA,1,0,NA,NA,42,0,3,10,5
29682,"2012",1,1,1,0,0,0,42,0,3,15,5
29682,"2014",1,1,1,0,0,0,42,0,3,15,5
16060,"2010",0.625,NA,1,0,NA,NA,42,0,3,7,4
16060,"2012",0.5,0.625,1,0,0,0,42,0,4,15,4
16060,"2014",0.5,0.5,1,0,0,0,42,0,4,15,4
12299,"2010",0.375,NA,1,0,NA,NA,62,1,3,3,1
12299,"2012",0.25,0.375,1,0,0,0,62,1,3,15,1
12299,"2014",0.25,0.25,1,0,0,0,62,1,3,15,1
7690,"2010",1,NA,0,0,NA,NA,57,0,5,7,7
7690,"2012",1,1,0,0,0,0,57,0,5,15,7
7690,"2014",1,1,0,0,0,0,57,0,5,15,7
45568,"2010",0.5,NA,1,0,NA,NA,77,1,2,13,7
45568,"2012",0.75,0.5,1,0,0,0,77,1,2,15,7
45568,"2014",0.625,0.75,1,0,0,0,77,1,2,NA,7
14496,"2010",0.5,NA,1,0,NA,NA,53,0,2,6,4
14496,"2012",0.625,0.5,1,0,0,0,53,0,2,15,4
14496,"2014",0.875,0.625,1,0,0,0,53,0,2,15,4
8415,"2010",0.875,NA,1,0,NA,NA,42,1,2,3,2
8415,"2012",0.75,0.875,1,0,0,0,42,1,2,NA,1
8415,"2014",0.875,0.75,1,0,0,0,42,1,2,15,2
23455,"2010",1,NA,1,0,NA,NA,59,0,5,14,5
23455,"2012",1,1,1,0,0,0,59,0,5,15,6
23455,"2014",0.75,1,1,0,0,0,59,0,5,15,5
9923,"2010",1,NA,1,0,NA,NA,70,1,2,8,1
9923,"2012",1,1,1,0,0,0,70,1,2,15,1
9923,"2014",1,1,1,0,0,0,70,1,2,15,1
32034,"2010",1,NA,1,0,NA,NA,39,1,3,9,5
32034,"2012",1,1,1,0,0,0,39,1,4,15,5
32034,"2014",1,1,1,0,0,0,39,1,4,15,5
25216,"2010",0.625,NA,1,0,NA,NA,42,1,5,12,NA
25216,"2012",0.75,0.625,1,0,0,0,42,1,5,15,8
25216,"2014",0.75,0.75,1,0,0,0,42,1,5,15,8
4709,"2010",1,NA,1,0,NA,NA,46,1,3,11,7
4709,"2012",1,1,1,0,0,0,46,1,4,15,7
4709,"2014",1,1,1,0,0,0,46,1,3,15,7
33785,"2010",0.875,NA,1,0,NA,NA,60,1,5,8,7
33785,"2012",0.875,0.875,1,0,0,0,60,1,5,15,7
33785,"2014",1,0.875,1,0,0,0,60,1,5,15,7
71307,"2010",1,NA,0,0,NA,NA,52,0,5,7,7
71307,"2012",1,1,0,0,0,0,52,0,5,15,7
71307,"2014",1,1,0,0,0,0,52,0,5,15,7
79026,"2010",0.875,NA,0,0,NA,NA,69,1,3,4,6
79026,"2012",0.75,0.875,0,0,0,0,69,1,3,15,6
79026,"2014",0.75,0.75,0,1,0,1,69,1,3,15,6
3837,"2010",0.75,NA,1,0,NA,NA,60,0,3,7,4
3837,"2012",0.625,0.75,1,0,0,0,60,0,4,15,4
3837,"2014",0.75,0.625,1,0,0,0,60,0,4,15,4
12189,"2010",0.875,NA,1,0,NA,NA,76,0,3,10,5
12189,"2012",0.875,0.875,1,0,0,0,76,0,3,NA,5
12189,"2014",0.625,0.875,1,0,0,0,76,0,3,15,5
37712,"2010",0.75,NA,1,0,NA,NA,53,0,5,14,7
37712,"2012",0.375,0.75,1,0,0,0,53,0,5,15,7
37712,"2014",0.75,0.375,1,0,0,0,53,0,5,15,7
32847,"2010",0.875,NA,1,0,NA,NA,56,1,3,11,6
32847,"2012",0.75,0.875,1,0,0,0,56,1,3,15,6
32847,"2014",0.75,0.75,1,0,0,0,56,1,3,15,6
15198,"2010",0,NA,1,0,NA,NA,21,0,3,14,1
15198,"2012",0,0,1,0,0,0,21,0,5,15,1
15198,"2014",0,0,1,0,0,0,21,0,5,15,1
68447,"2010",0.5,NA,1,0,NA,NA,38,1,4,2,4
68447,"2012",0.625,0.5,1,0,0,0,38,1,4,15,4
68447,"2014",0.5,0.625,1,0,0,0,38,1,4,15,4
5871,"2010",0.75,NA,1,0,NA,NA,50,1,2,8,4
5871,"2012",1,0.75,1,0,0,0,50,1,2,15,4
5871,"2014",1,1,1,0,0,0,50,1,2,15,4
10342,"2010",0.5,NA,1,0,NA,NA,40,1,2,3,6
10342,"2012",0.625,0.5,1,0,0,0,40,1,2,15,6
10342,"2014",0.75,0.625,1,0,0,0,40,1,2,15,6
26105,"2010",0.375,NA,1,0,NA,NA,62,1,5,4,1
26105,"2012",0,0.375,1,0,0,0,62,1,5,15,1
26105,"2014",0.25,0,1,0,0,0,62,1,5,15,1
15184,"2010",1,NA,1,0,NA,NA,61,1,5,3,3
15184,"2012",0.75,1,1,0,0,0,61,1,5,15,3
15184,"2014",0.875,0.75,1,0,0,0,61,1,5,15,3
38750,"2010",0.875,NA,1,0,NA,NA,71,0,3,11,7
38750,"2012",1,0.875,1,0,0,0,71,0,3,15,7
38750,"2014",0.875,1,1,0,0,0,71,0,3,15,7
66262,"2010",1,NA,1,0,NA,NA,46,1,5,7,5
66262,"2012",0.875,1,1,0,0,0,46,1,5,15,5
66262,"2014",1,0.875,1,0,0,0,46,1,5,15,5
32105,"2010",0.75,NA,1,0,NA,NA,50,1,2,3,2
32105,"2012",0.875,0.75,1,0,0,0,50,1,2,15,2
32105,"2014",1,0.875,1,0,0,0,50,1,2,15,2
11788,"2010",1,NA,1,0,NA,NA,46,0,3,12,6
11788,"2012",1,1,1,0,0,0,46,0,3,15,6
11788,"2014",1,1,1,0,0,0,46,0,3,15,6
12234,"2010",1,NA,1,0,NA,NA,47,0,4,10,7
12234,"2012",1,1,1,0,0,0,47,0,4,15,7
12234,"2014",1,1,1,0,0,0,47,0,4,15,7
17328,"2010",0.625,NA,1,0,NA,NA,63,1,3,9,6
17328,"2012",0.75,0.625,1,0,0,0,63,1,3,15,6
17328,"2014",0.75,0.75,1,0,0,0,63,1,3,15,6
13418,"2010",0.5,NA,1,0,NA,NA,50,1,3,9,6
13418,"2012",1,0.5,1,0,0,0,50,1,3,15,6
13418,"2014",1,1,1,0,0,0,50,1,3,15,6
60909,"2010",1,NA,1,0,NA,NA,61,1,2,4,4
60909,"2012",1,1,1,0,0,0,61,1,2,15,8
60909,"2014",1,1,1,0,0,0,61,1,2,15,4
39461,"2010",1,NA,1,0,NA,NA,57,0,1,6,7
39461,"2012",1,1,1,0,0,0,57,0,3,15,7
39461,"2014",1,1,1,0,0,0,57,0,1,15,7
13280,"2010",0.875,NA,1,0,NA,NA,33,1,2,6,2
13280,"2012",0.75,0.875,1,0,0,0,33,1,2,15,2
13280,"2014",0.875,0.75,1,0,0,0,33,1,2,15,2
5903,"2010",0.25,NA,1,0,NA,NA,47,0,3,12,1
5903,"2012",0.125,0.25,1,0,0,0,47,0,3,15,1
5903,"2014",0.25,0.125,1,0,0,0,47,0,3,15,1
37638,"2010",0.5,NA,1,0,NA,NA,31,1,5,14,2
37638,"2012",0.75,0.5,1,0,0,0,31,1,5,15,2
37638,"2014",0.5,0.75,1,0,0,0,31,1,5,15,2
46791,"2010",0.75,NA,1,0,NA,NA,87,0,2,6,7
46791,"2012",1,0.75,1,0,0,0,87,0,2,15,7
46791,"2014",0.75,1,1,0,0,0,87,0,2,15,7
26855,"2010",0.875,NA,1,0,NA,NA,70,0,6,11,5
26855,"2012",0.5,0.875,1,0,0,0,70,0,6,15,6
26855,"2014",0.875,0.5,1,0,0,0,70,0,6,15,5
31277,"2010",0.25,NA,1,0,NA,NA,46,1,6,7,3
31277,"2012",0.25,0.25,1,0,0,0,46,1,6,15,4
31277,"2014",0.25,0.25,1,0,0,0,46,1,6,15,3
11383,"2010",0.875,NA,1,0,NA,NA,52,0,4,13,1
11383,"2012",0.875,0.875,1,0,0,0,52,0,5,15,1
11383,"2014",0.875,0.875,1,0,0,0,52,0,5,15,1
68014,"2010",0,NA,1,0,NA,NA,66,1,3,15,3
68014,"2012",0.125,0,1,0,0,0,66,1,3,NA,1
68014,"2014",0,0.125,1,0,0,0,66,1,3,NA,3
7756,"2010",1,NA,1,0,NA,NA,22,0,5,4,7
7756,"2012",1,1,1,0,0,0,22,0,5,15,7
7756,"2014",1,1,1,0,0,0,22,0,6,15,7
22221,"2010",1,NA,1,0,NA,NA,51,0,2,6,4
22221,"2012",0.5,1,1,0,0,0,51,0,2,15,4
22221,"2014",0.5,0.5,1,0,0,0,51,0,2,15,4
46674,"2010",1,NA,0,0,NA,NA,54,1,2,13,7
46674,"2012",1,1,0,0,0,0,54,1,2,15,7
46674,"2014",1,1,0,0,0,0,54,1,2,15,7
24756,"2010",1,NA,0,0,NA,NA,28,1,5,9,4
24756,"2012",0.875,1,0,0,0,0,28,1,5,15,5
24756,"2014",0.875,0.875,0,1,0,1,28,1,5,15,4
5300,"2010",0.625,NA,1,0,NA,NA,75,0,4,7,5
5300,"2012",0.5,0.625,1,0,0,0,75,0,4,15,5
5300,"2014",0.625,0.5,1,0,0,0,75,0,3,15,5
32084,"2010",1,NA,1,0,NA,NA,45,1,3,13,5
32084,"2012",1,1,1,0,0,0,45,1,3,15,7
32084,"2014",1,1,1,0,0,0,45,1,3,15,5
11023,"2010",0.75,NA,1,0,NA,NA,57,0,2,11,2
11023,"2012",0.5,0.75,1,0,0,0,57,0,2,15,2
11023,"2014",0.25,0.5,1,0,0,0,57,0,2,15,2
3741,"2010",0.75,NA,1,0,NA,NA,66,0,5,4,1
3741,"2012",0.875,0.75,1,0,0,0,66,0,5,15,1
3741,"2014",0.875,0.875,1,0,0,0,66,0,5,15,1
26732,"2010",0.875,NA,1,0,NA,NA,64,0,6,14,7
26732,"2012",1,0.875,1,0,0,0,64,0,5,15,7
26732,"2014",1,1,1,0,0,0,64,0,6,15,7
54820,"2010",0.375,NA,1,0,NA,NA,57,1,3,7,1
54820,"2012",0.5,0.375,1,0,0,0,57,1,3,15,1
54820,"2014",0.375,0.5,1,0,0,0,57,1,3,15,1
84998,"2010",0.25,NA,0,0,NA,NA,55,0,5,8,1
84998,"2012",0.25,0.25,0,0,0,0,55,0,5,15,1
84998,"2014",0.25,0.25,0,0,0,0,55,0,5,15,1
72799,"2010",1,NA,1,0,NA,NA,46,0,3,15,7
72799,"2012",1,1,1,0,0,0,46,0,3,NA,5
72799,"2014",1,1,1,0,0,0,46,0,3,NA,7
65737,"2010",1,NA,1,0,NA,NA,68,1,3,13,7
65737,"2012",1,1,1,0,0,0,68,1,3,NA,7
65737,"2014",0.875,1,1,0,0,0,68,1,3,NA,7
31906,"2010",0.375,NA,1,0,NA,NA,58,1,5,15,3
31906,"2012",0.125,0.375,1,0,0,0,58,1,5,NA,3
31906,"2014",0.125,0.125,1,0,0,0,58,1,5,NA,3
17649,"2010",0.875,NA,1,0,NA,NA,34,1,2,6,7
17649,"2012",0.875,0.875,1,0,0,0,34,1,2,15,7
17649,"2014",0.875,0.875,1,0,0,0,34,1,2,15,7
1981,"2010",0.5,NA,1,0,NA,NA,48,0,6,13,5
1981,"2012",0.5,0.5,1,0,0,0,48,0,5,15,7
1981,"2014",0.625,0.5,1,0,0,0,48,0,6,15,5
24566,"2010",0.375,NA,1,0,NA,NA,72,0,5,15,3
24566,"2012",0.5,0.375,1,0,0,0,72,0,5,NA,3
24566,"2014",0.25,0.5,1,0,0,0,72,0,5,15,3
6754,"2010",0.125,NA,0,0,NA,NA,45,0,6,11,3
6754,"2012",0.125,0.125,0,1,0,1,45,0,6,15,1
6754,"2014",0.125,0.125,0,0,0,0,45,0,6,15,3
3972,"2010",0.625,NA,1,0,NA,NA,71,0,2,6,2
3972,"2012",0.875,0.625,1,0,0,0,71,0,2,15,2
3972,"2014",0.625,0.875,1,0,0,0,71,0,2,15,2
30130,"2010",0.375,NA,1,0,NA,NA,36,0,3,14,2
30130,"2012",0.25,0.375,1,0,0,0,36,0,3,15,2
30130,"2014",0.125,0.25,1,0,0,0,36,0,3,15,2
34383,"2010",1,NA,1,0,NA,NA,51,0,2,6,5
34383,"2012",1,1,1,0,0,0,51,0,2,15,5
34383,"2014",1,1,1,0,0,0,51,0,2,15,5
64675,"2010",0.375,NA,1,0,NA,NA,62,0,2,10,1
64675,"2012",0.25,0.375,1,0,0,0,62,0,2,15,1
